TestId,Date,Time,Name,Segment,Position,Type,Excluded,Tags,System Weight,Jump Height,Jump Momentum,Countermovement Depth,Braking RFD,Stiffness,Force at Min Displacement,Relative Force at Min Displacement,Avg. Relative Propulsive Force,Peak Propulsive Force,Peak Relative Propulsive Force,Unweighting Phase,Braking Phase,Propulsive Phase,Time To Takeoff,Braking Net Impulse,Propulsive Net Impulse,Impulse Ratio,Peak Braking Velocity,Takeoff Velocity,Peak Velocity,Avg. Relative Braking Power,Peak Relative Braking Power,Avg. Relative Propulsive Power,Peak Relative Propulsive Power,Peak Propulsive Power,L|R Avg. Braking Force,L|R Avg. Propulsive Force,L|R Avg. Braking RFD,L|R Braking Impulse Index,L|R Propulsive Impulse Index,Peak Landing Force,Relative Peak Landing Force,L|R Peak Landing Force,L|R Avg. Landing Force,L|R Landing Impulse Index,mRSI
d1aIwBZsOSpcA8G9OwLN,10/24/23,11:47:19,MS0011,,Libero,Countermovement Jump,,POST PRACTICE,707.398,16.25984304,205.2774,-10.826772,9305.9701,-7102.8458,1953,276.0822,227.7689,1954,276.2236,0.452,0.134,0.228,0.814,91.9362,207.0378,2.252,-1.2898,2.8467,2.9203,-14.7078,-19.6304,34.4883,58.8552,4244.04,-5.5376,-3.3975,1.684,-10.5376,-6.5492,3716,525.3054,22.0129,-0.0189,-0.0467,0.5074
PtoN6sbp0CvjNS7BZeed,10/24/23,11:47:12,MS0011,,Libero,Countermovement Jump,,POST PRACTICE,707.611,16.05118162,204.0044,-11.34252005,11803.4188,-7250.2142,2089,295.2187,231.3103,2089,295.2187,0.448,0.117,0.22,0.785,103.8495,205.4446,1.9783,-1.4503,2.8282,2.9058,-18.0114,-24.8219,35.2347,57.8976,4176.24,-3.5251,-3.4944,8.1825,-6.8908,-6.7415,3426,484.1643,2.0432,-9.9543,-18.1001,0.5193
paiVoAUEf3nU6JqXwGZY,10/24/23,9:00:32,MS0011,,Libero,Countermovement Jump,,Pre-Training,710.23,15.72834696,202.6924,-13.57874059,8402.7778,-5558.9118,1917,269.9126,208.8631,1915,269.631,0.372,0.144,0.262,0.778,109.1744,203.5107,1.8641,-1.51,2.7997,2.877,-17.3705,-23.7741,31.5882,53.4587,3870.34,-4.8312,-3.4522,-10.9091,-9.1862,-6.6762,4736,666.8262,5.4054,-18.3537,N/A,0.5135
e11f5u46P9x3h3pB1qZp,10/24/23,9:00:21,MS0011,,Libero,Countermovement Jump,,Pre-Training,710.056,15.73228397,202.6634,-13.65354374,7153.8462,-5271.5052,1828,257.4445,207.2435,1835,258.4303,0.428,0.156,0.266,0.85,106.5743,203.4576,1.9091,-1.4737,2.8,2.8823,-16.1204,-21.9676,31.0794,54.3924,3936.97,-1.7989,-3.6484,-4.1219,-3.5229,-7.0293,3604,507.5656,14.3174,-8.1229,-15.0785,0.4701
q4sHL06qDOssFYsbdbvl,10/25/23,12:33:16,MS0011,,Libero,Countermovement Jump,,POST PRACTICE,700.346,16.46063045,204.4612,-12.34645709,10761.9048,-6549.4625,2054,293.2836,224.7351,2052,292.998,0.448,0.126,0.234,0.808,108.8114,205.424,1.8879,-1.5284,2.864,2.9461,-18.744,-25.3492,34.8081,57.596,4111.83,-3.6032,0.1211,-10.767,-6.912,0.1786,4022,574.2876,-2.4863,-22.2649,N/A,0.5174
qKyusLV7hsecFXs0j8CS,10/25/23,12:33:04,MS0011,,Libero,Countermovement Jump,,POST PRACTICE,700.243,17.49606355,210.7748,-12.17322874,9644.4444,-6461.0095,1998,285.3295,232.0116,2003,286.0436,0.423,0.135,0.228,0.786,103.8137,211.7331,2.0395,-1.4587,2.9528,3.0166,-17.0712,-23.0633,36.549,59.9537,4279.53,-3.6607,-3.2884,-3.6866,-7.0616,-6.3698,3268,466.6951,-5.3856,-10.9386,-19.7124,0.5654
qw7O4Xw3yTODjnPTDhvQ,10/25/23,9:51:11,MS0011,,Libero,Countermovement Jump,,Pre-Training,702.361,17.0787407,208.8858,-13.16141774,9113.4752,-5952.4747,1990,283.3301,221.804,1988,283.0453,0.42,0.141,0.244,0.805,103.4806,209.7209,2.0267,-1.4474,2.9175,2.9923,-16.7651,-21.7614,34.7579,58.0056,4152.99,-2.8524,-1.3798,-6.3035,-5.5251,-2.7443,4466,635.8554,10.1209,1.2165,2.4042,0.5389
j4LPVDZqD5qEeWwK7eVi,10/25/23,9:50:53,MS0011,,Libero,Countermovement Jump,,Pre-Training,703.431,17.63779584,212.5846,-14.6141737,9028.5714,-5298.4301,1967,279.6294,216.7923,1964,279.2029,0.335,0.14,0.259,0.734,119.2692,213.7429,1.7921,-1.6701,2.9647,3.0278,-20.243,-28.585,34.1997,58.6079,4202.51,-3.1874,-3.8567,0.4747,-6.1985,-7.4151,3862,549.0233,-3.5733,-7.9303,-14.6919,0.6103
7WgxWrJFbWE8bV3UeFlT,10/26/23,11:55:46,MS0011,,Libero,Countermovement Jump,,POST PRACTICE,700.239,17.30315016,209.6027,-12.23622086,11449.1525,-6622.4992,2058,293.8997,226.6732,2056,293.614,0.55,0.118,0.236,0.904,112.3928,210.3346,1.8714,-1.5756,2.9364,3.0023,-19.9977,-29.3225,35.7056,59.106,4219.00,-6.1137,-3.7294,-10.1406,-11.4983,-7.2246,2626,375.0148,28.0274,-26.7437,N/A,0.4862
OA1Zl91DQvG2WeHrmNNL,10/26/23,11:55:38,MS0011,,Libero,Countermovement Jump,,POST PRACTICE,700.17,17.11811078,208.4512,-12.14566968,9976.9231,-6444.9477,1988,283.931,226.9218,1988,283.931,0.312,0.13,0.235,0.677,105.8164,209.8116,1.9828,-1.4924,2.9206,2.996,-17.962,-24.683,35.466,59.2503,4228.88,-4.6224,-2.4428,-2.0817,-8.852,-4.7838,3190,455.6036,21.8182,14.7319,25.6456,0.6422
QCzjHSDgSyPcEV8M385k,10/26/23,9:47:38,MS0011,,Libero,Countermovement Jump,,Pre-Training,700.675,16.09842571,202.2949,-12.65354371,9984.6154,-6222.0983,2000,285.439,216.7985,2000,285.439,0.319,0.13,0.247,0.696,112.9458,203.1198,1.7984,-1.5835,2.8323,2.9066,-19.3598,-27.7866,33.2383,54.1648,3868.69,-4.6685,-1.9621,-2.6194,-8.9332,-3.8811,4666,665.9293,11.3159,13.3824,N/A,0.5874
tV25X8pHwJsjMZegebY9,10/26/23,9:47:29,MS0011,,Libero,Countermovement Jump,,Pre-Training,700.069,16.65354384,205.5911,-12.88189018,10304.6875,-6164.2518,2017,288.1145,221.9633,2016,287.9716,0.324,0.128,0.241,0.693,111.6227,206.7564,1.8523,-1.5713,2.8809,2.9478,-19.2573,-27.3947,34.4438,55.4495,3957.03,-8.1937,-5.4909,-10.235,-15.1346,-10.4031,4571,652.9356,9.7353,-4.5071,N/A,0.6104
MfitxIhJjcslRM4ViIcb,10/27/23,19:32:09,MS0011,,Libero,Countermovement Jump,,POST MATCH,707.818,18.90944942,221.4895,-12.07874054,10784,-6700.4511,2056,290.4701,223.338,2055,290.3289,0.381,0.125,0.254,0.76,104.5562,222.7542,2.1305,-1.4572,3.0697,3.1496,-17.8142,-24.7978,36.604,63.1565,4556.91,-7.5767,-0.9713,1.7804,-14.1425,-1.9561,3032,428.3587,-5.2111,-24.4464,N/A,0.632
KcZSPJFJUp8CCWX5Hct1,10/27/23,19:31:56,MS0011,,Libero,Countermovement Jump,,POST MATCH,708.366,18.0118116,216.3406,-12.79921301,10060.6061,-6249.6167,2032,286.8574,228.6224,2032,286.8574,0.362,0.132,0.238,0.732,109.2287,217.8439,1.9944,-1.5242,2.9961,3.0701,-18.3615,-25.0994,36.431,61.7512,4458.97,-3.0491,-4.0061,-8.5843,-5.8838,-7.7146,5683,802.2689,6.2467,3.057,5.9113,0.625
115LbVjK6NksXxhKYTLM,10/27/23,15:47:57,MS0011,,Libero,Countermovement Jump,,PRE MATCH,708.85,16.30708714,205.9959,-12.72440986,10414.0625,-6309.4847,2039,287.649,219.1179,2039,287.649,0.391,0.128,0.244,0.763,116.3492,207.0196,1.7793,-1.6152,2.8508,2.9288,-20.0501,-28.1263,33.7678,55.628,4019.57,2.102,-3.6875,-13.4284,4.212,-7.0889,5095,718.7698,0.8832,-30.7759,N/A,0.5429
a9W3Ks2vt9wJy0OJThRs,10/27/23,15:47:49,MS0011,,Libero,Countermovement Jump,,PRE MATCH,709.595,16.56692966,207.8365,-12.87795317,10421.875,-6255.2551,2046,288.3335,221.3693,2045,288.1926,0.461,0.128,0.241,0.83,112.0283,208.5546,1.8616,-1.5494,2.8733,2.9509,-19.0155,-26.668,34.3625,56.5802,4092.66,-1.2465,-1.6179,-5.3973,-2.4362,-3.2001,5201,732.9533,7.1332,6.3078,11.8762,0.507
bkfd7dSqTMX1IuY8v7yL,10/29/23,13:30:51,MS0011,,Libero,Countermovement Jump,,POST MATCH,719.544,17.57874072,217.0905,-12.72834686,11553.719,-6544.8764,2116,294.0751,226.0846,2115,293.9362,0.345,0.121,0.239,0.705,107.9862,217.872,2.0176,-1.4735,2.9597,3.0481,-18.2913,-25.8951,35.9843,60.7741,4457.66,-1.3026,-4.8729,-14.7353,-2.478,-9.281,5661,786.7483,-3.3033,26.3649,N/A,0.6333
0W3tEi6Yr8j3z3MAVJrP,10/29/23,13:30:40,MS0011,,Libero,Countermovement Jump,,POST MATCH,718.985,18.3070872,221.3649,-13.10629963,11808,-6593.0943,2195,305.2915,230.0395,2194,305.1524,0.291,0.125,0.237,0.653,122.7219,222.6711,1.8144,-1.6829,3.0204,3.1184,-21.7471,-29.567,37.6385,62.6963,4595.08,-3.0462,-0.4949,-10.1626,-5.8644,-1.0293,3624,504.0439,30.9051,1.9991,3.9354,0.712
pHQEBMdljoSs4rbtFJhk,10/29/23,9:43:04,MS0011,,Libero,Countermovement Jump,,PRE MATCH,707.394,16.8779533,209.1195,-12.62204765,9514.7059,-6220.2197,1994,281.8797,221.6946,1994,281.8797,0.274,0.136,0.244,0.654,110.1924,211.0294,1.9151,-1.5454,2.9,2.9773,-18.4608,-24.6977,34.4176,57.5706,4151.39,0.6221,-3.4846,-12.8284,1.3188,-6.725,4679,661.4419,5.3644,-34.9074,N/A,0.6554
yEOBKJ6ZKUEvom1UdXHD,10/29/23,9:42:54,MS0011,,Libero,Countermovement Jump,,PRE MATCH,708.074,16.42519738,206.5147,-12.94881931,8190.4762,-5798.3383,1907,269.3221,219.2109,1911,269.887,0.474,0.147,0.245,0.866,102.3216,207.7429,2.0303,-1.4253,2.8612,2.9404,-16.0567,-21.3093,33.5791,56.6063,4085.77,-1.112,-1.994,-6.8106,-2.1666,-3.9133,4439,626.9119,6.4204,-0.9869,-1.9446,0.4818
wsW4LjYeCz6w9n1TyCAn,10/31/23,12:08:26,MS0011,,Libero,Countermovement Jump,,POST PRACTICE,704.77,15.54724459,199.9747,-12.08267755,10756.0976,-6623.7627,2033,288.4629,218.3449,2032,288.321,0.34,0.123,0.24,0.703,114.2503,201.1782,1.7609,-1.5975,2.7835,2.871,-20.2288,-29.274,33.0625,55.2607,3970.04,-4.3273,-3.1591,-2.3432,-8.3083,-6.1359,4309,611.4051,18.2177,-56.4442,N/A,0.5617
FXV26JCyNmzkIfeCZ2WN,10/31/23,12:08:17,MS0011,,Libero,Countermovement Jump,,POST PRACTICE,705.943,15.26771702,198.5037,-12.32283504,8265.7343,-6038.6774,1890,267.727,213.4648,1890,267.727,0.382,0.143,0.249,0.774,104.7287,200.3817,1.9133,-1.4718,2.7585,2.8547,-16.8668,-23.0112,31.6217,55.3019,3979.61,3.602,-2.8079,-6.0914,7.0042,-5.461,3760,532.6209,15.9043,1.1948,2.3622,0.5011
9wOQLgQde1lDwj6y6iSE,10/31/23,9:00:51,MS0011,,Libero,Countermovement Jump,,Pre-Training,713.288,15.42126034,201.571,-13.7283469,6969.3252,-5290.3309,1845,258.6613,206.9359,1845,258.6613,0.302,0.163,0.265,0.73,107.5531,203.0322,1.8877,-1.4901,2.7722,2.8454,-16.2343,-21.5647,30.6855,52.83,3841.29,-6.5122,-3.0794,-18.4859,-12.1757,-6.0068,4583,642.5175,4.8658,-28.4723,N/A,0.5366
D04puSSxnoNhOT3kdk5U,10/31/23,9:00:40,MS0011,,Libero,Countermovement Jump,,Pre-Training,714.356,15.10236269,199.7766,-13.75984296,6514.9701,-5141.8629,1797,251.5552,204.6379,1797,251.5552,0.294,0.167,0.268,0.729,106.715,201.2081,1.8855,-1.4758,2.7435,2.8242,-15.9545,-20.7381,29.9238,53.2526,3877.81,1.2597,-2.1466,-3.4926,2.5109,-4.1784,4786,669.9741,1.0029,6.0254,11.3336,0.5262
SsD46Wp3OFy0ZENIlJjP,11/1/23,12:42:12,MS0011,,Libero,Countermovement Jump,,POST PRACTICE,704.458,14.50787448,193.0755,-11.84252006,8350,-6223.5137,1872,265.7362,211.7179,1872,265.7362,0.479,0.14,0.246,0.865,102.1644,194.5173,1.904,-1.4335,2.6887,2.7696,-16.4772,-22.4438,30.4375,52.8507,3795.22,-10.4138,-0.8378,9.8375,-18.9594,-1.6662,3943,559.7211,8.0396,-46.6391,N/A,0.426
ZfdQ76LRppRgiiwL5o7B,11/1/23,12:42:03,MS0011,,Libero,Countermovement Jump,,POST PRACTICE,705.443,15.7952761,201.7615,-10.74409483,10894.3089,-7500.8635,2047,290.1723,234.6396,2048,290.314,0.338,0.123,0.213,0.674,95.551,203.3146,2.1278,-1.3409,2.8057,2.888,-15.9354,-20.9615,35.383,58.7208,4222.65,-5.1154,-5.1218,-9.1045,-9.7072,-9.7571,4523,641.1574,7.4066,-3.7749,-7.2688,0.5953
Kzb9QgBdbDqmVkWxGraR,11/1/23,9:52:24,MS0011,,Libero,Countermovement Jump,,Pre-Training,713.606,15.17322883,200.0399,-12.62992166,8942.029,-6066.465,1946,272.6995,214.5796,1945,272.5594,0.271,0.138,0.245,0.654,109.5609,201.2715,1.8371,-1.5139,2.75,2.8226,-17.7562,-24.6482,31.6786,52.9979,3855.21,-3.6595,-2.7964,-11.1831,-7.0189,-5.4545,4744,664.7926,11.5936,-3.0237,N/A,0.5894
piKJY9UuG7JtrbIhutxf,11/1/23,9:52:16,MS0011,,Libero,Countermovement Jump,,Pre-Training,713.393,14.96456741,198.5954,-12.47637835,7447.3684,-5808.5758,1841,258.0625,213.5558,1841,258.0625,0.419,0.152,0.246,0.817,104.1523,200.1798,1.922,-1.4448,2.7309,2.8017,-15.9207,-21.3916,30.9501,53.6425,3900.93,-1.9028,-3.8105,-1.5901,-3.7362,-7.3296,5233,733.5368,3.841,0.7552,N/A,0.4653
eAtMSFgS8pPuknlfYfkE,11/7/23,12:26:00,MS0011,,Libero,Countermovement Jump,,POST PRACTICE,712.281,15.87007925,204.1999,-11.78346494,9317.8295,-6414.1987,1920,269.5565,222.0054,1928,270.6797,0.475,0.129,0.235,0.839,98.4673,205.1625,2.0836,-1.36,2.8124,2.8935,-15.5666,-20.8884,33.4039,57.4477,4171.14,-2.2497,-2.219,-1.1647,-4.4066,-4.3523,3066,430.4481,-17.2211,-39.0093,N/A,0.4805
IqLEO6poBIi71urrBxas,11/7/23,12:25:50,MS0011,,Libero,Countermovement Jump,,POST PRACTICE,712.579,16.13779579,205.9882,-10.83070901,9043.4783,-7122.0108,1959,274.9169,232.2287,1969,276.3202,0.335,0.138,0.219,0.692,93.4846,207.3112,2.2176,-1.2958,2.8358,2.9113,-14.5161,-18.6908,35.0195,59.6454,4332.53,-3.5043,-4.7604,-11.3782,-6.7232,-9.0873,3646,511.6626,14.6462,-2.6153,-5.1098,0.5923
peERL7fb79JSAXehUYfS,11/7/23,8:58:36,MS0011,,Libero,Countermovement Jump,,Pre-Training,714.151,14.79133906,197.6447,-11.47244131,8503.4965,-6617.022,1928,269.9709,218.8216,1936,271.0911,0.314,0.143,0.233,0.69,103.0519,198.6573,1.9277,-1.4202,2.715,2.7949,-16.0826,-22.4659,32.0906,53.8443,3919.77,-2.298,-3.2344,-9.375,-4.4514,-6.2827,5323,745.3606,6.4437,6.2486,11.7602,0.5445
nqyUW5qQdxDRl6dspIGk,11/7/23,8:58:26,MS0011,,Libero,Countermovement Jump,,Pre-Training,714.03,15.37007923,201.4369,-11.91338621,7834.4371,-6279.5223,1900,266.0953,220.1773,1901,266.2353,0.387,0.151,0.235,0.773,93.984,202.5825,2.1555,-1.2975,2.7675,2.8394,-14.1423,-17.994,32.5075,55.5648,4044.34,-4.0949,-4.4301,-13.9476,-7.8135,-8.4979,5422,759.3518,3.9469,4.4436,8.4746,0.505
A4dqELv12LxDiUP6fcLw,11/8/23,12:11:58,MS0011,,Libero,Countermovement Jump,,POST PRACTICE,708.97,15.73622098,202.3727,-12.0078744,7812.0805,-6140.6211,1873,264.1861,217.9766,1876,264.6092,0.333,0.149,0.242,0.724,98.487,203.3233,2.0645,-1.3667,2.8002,2.8758,-15.1343,-19.9628,32.5349,56.0681,4052.05,-0.7552,-2.6787,-12.3711,-1.4344,-5.2266,3442,485.493,19.2911,-32.4668,N/A,0.552
VaLXX5wMYOvcAiyrGRtH,11/8/23,12:11:50,MS0011,,Libero,Countermovement Jump,,POST PRACTICE,710.507,15.42519734,200.8163,-11.86614211,7282.8947,-6041.3168,1821,256.2959,217.6203,1821,256.2959,0.536,0.152,0.241,0.929,93.1084,202.2948,2.1727,-1.2965,2.7727,2.8542,-14.0132,-18.5059,31.9905,56.7471,4110.01,-0.8722,-0.5877,-0.6323,-1.7298,-1.1732,3213,452.2123,20.6972,17.5255,29.8278,0.4218
XLLtfocC3QYqI9dwX5LE,11/8/23,9:57:01,MS0011,,Libero,Countermovement Jump,,Pre-Training,710.584,16.69685093,208.9528,-12.83070907,9676.4706,-6203.5788,2022,284.5547,221.8805,2020,284.2732,0.368,0.136,0.241,0.745,115.5961,209.7008,1.8141,-1.5971,2.8847,2.9454,-19.3004,-27.15,34.2861,56.5137,4093.55,-5.6453,-3.6987,-0.9119,-10.7161,-7.1307,5686,800.1869,-0.7387,-5.3857,N/A,0.5693
NMqKdo0rbp44sTiUFNnX,11/8/23,9:56:53,MS0011,,Libero,Countermovement Jump,,Pre-Training,711.278,16.88976432,210.352,-12.92913427,8792.8571,-5904.7755,1939,272.6079,223.3468,1941,272.8891,0.485,0.14,0.24,0.865,99.4936,211.5163,2.1259,-1.3787,2.9012,2.9683,-15.6697,-20.8058,34.4461,58.2967,4226.83,-3.7362,-2.4607,0.4062,-7.2273,-4.8105,4087,574.5995,4.2819,-10.6411,N/A,0.4959
3KGuzIQEj246RmbKLnq0,11/9/23,21:13:13,MS0011,,Libero,Countermovement Jump,,POST MATCH,717.015,17.03937062,212.9786,-13.55118154,8935.7143,-5709.4627,1965,274.0528,215.0771,1965,274.0528,0.36,0.14,0.259,0.759,105.4139,214.6761,2.0365,-1.456,2.9139,3.0088,-16.8416,-22.6626,33.4207,59.571,4354.06,-2.1766,1.1089,-5.5156,-4.2415,2.151,6141,856.4674,1.6447,-8.0624,N/A,0.5702
g3NrtMbhHgRxQ6gO5kGm,11/9/23,21:13:03,MS0011,,Libero,Countermovement Jump,,POST MATCH,718.395,17.71259899,217.5784,-12.46456733,8594.4056,-6175.4395,1955,272.1344,227.5959,1958,272.552,0.398,0.143,0.238,0.779,106.404,219.1215,2.0593,-1.4646,2.9711,3.0505,-16.7121,-22.5805,35.7576,62.3798,4568.13,4.8909,-1.5216,-5.7771,9.3821,-3.0084,4030,560.9727,37.5186,0.0233,0.0417,0.5776
zhZqIz5ZpwEdyRtlGOBT,11/9/23,16:44:08,MS0011,,Libero,Countermovement Jump,,PRE MATCH,723.253,16.79133912,213.2771,-13.4330713,9536.7647,-5913.8041,2018,279.0172,214.473,2018,279.0172,0.306,0.136,0.258,0.7,119.4366,214.5922,1.7967,-1.6285,2.8928,2.9642,-19.6311,-27.9113,33.362,55.7417,4109.61,-5.895,-3.6219,-13.9553,-11.0917,-7.0142,6037,834.701,9.4583,7.0811,13.2375,0.6093
vuK1BEpUfWF46LTkhixZ,11/9/23,16:43:58,MS0011,,Libero,Countermovement Jump,,PRE MATCH,723.522,16.78740211,213.3248,-13.03149648,10343.5115,-6277.2445,2078,287.2062,219.9353,2075,286.7916,0.378,0.131,0.246,0.755,113.0721,214.4811,1.8969,-1.5396,2.8924,2.9642,-18.7035,-25.3398,34.2327,56.5246,4168.88,-6.4746,-4.272,-9.6679,-12.1429,-8.2077,5101,705.0235,4.999,-9.1743,N/A,0.5648
2NQRniXXxySsCXOVJBtm,11/11/23,20:12:20,MS0011,,Libero,Countermovement Jump,,POST MATCH,701.294,17.4724415,210.9402,-14.01181147,8273.9726,-5366.0301,1910,272.3537,216.4796,1911,272.4963,0.318,0.146,0.259,0.723,107.2451,212.4944,1.9814,-1.5127,2.9507,3.0195,-17.4495,-23.6345,33.9015,59.0168,4218.97,2.5647,-1.7902,-11.9205,5.0805,-3.5261,4076,581.2113,4.0236,-3.1863,-6.1657,0.6138
6Z3RaWsr98HvsPmeaTTI,11/11/23,20:12:11,MS0011,,Libero,Countermovement Jump,,POST MATCH,702.012,18.01574861,214.4256,-12.39370118,7584.4156,-5952.326,1874,266.947,222.2116,1873,266.8046,0.408,0.154,0.25,0.812,96.3702,215.4015,2.2351,-1.3508,2.9964,3.0678,-14.8572,-19.3413,35.1667,61.6878,4414.43,-0.5813,-1.4149,-4.1096,-1.1359,-2.8055,3731,531.4724,74.5913,16.9695,28.99,0.5636
eVzCd1RJOgFLwBLJcNZv,11/11/23,16:17:14,MS0011,,Libero,Countermovement Jump,,PRE MATCH,702.843,16.57874069,205.9465,-13.65748075,8638.2979,-5543.2466,1923,273.6031,215.5122,1922,273.4608,0.423,0.141,0.254,0.818,107.9546,207.1499,1.9189,-1.5144,2.8745,2.9443,-17.6428,-24.09,33.1323,56.027,4014.08,1.7894,-2.692,-14.4499,3.6086,-5.2491,3612,513.9128,43.6877,13.8269,24.3004,0.5148
NdHLmrEQ5ZBAHKoPsnYZ,11/11/23,16:17:04,MS0011,,Libero,Countermovement Jump,,PRE MATCH,703.286,17.38582733,211.0102,-13.96456738,9316.5468,-5615.5401,1992,283.2418,219.0009,1989,282.8152,0.327,0.139,0.252,0.718,113.6682,211.8704,1.8639,-1.5885,2.9433,3.0077,-19.0204,-26.5608,34.4687,57.8233,4145.39,0.9685,-3.3131,-11.9691,1.9976,-6.4081,5599,796.1199,6.7691,37.1275,N/A,0.615
3zxtYZnMAspiu5ENrUSk,11/14/23,12:07:48,MS0011,,Libero,Countermovement Jump,,POST PRACTICE,704.16,16.21653595,204.066,-13.78740202,6595.092,-5071.0122,1776,252.2154,209.7068,1776,252.2154,0.417,0.163,0.265,0.845,100.4154,205.5861,2.0474,-1.4107,2.8429,2.9217,-15.1488,-20.2558,31.6265,56.6841,4068.77,-0.7361,-3.6191,-12,-1.406,-6.9972,5081,721.569,-3.2868,-33.5362,N/A,0.4875
N98WPz8syaHeKb7zjUUT,11/14/23,12:07:35,MS0011,,Libero,Countermovement Jump,,POST PRACTICE,703.471,16.17322886,203.5774,-12.09055157,8471.4286,-6144.5977,1887,268.2413,220.8075,1888,268.3835,0.489,0.14,0.24,0.869,90.0141,204.886,2.2762,-1.2642,2.8389,2.9229,-14.0145,-18.3625,33.4167,57.8094,4145.49,-0.1962,-2.6068,-9.9494,-0.3294,-5.1055,3477,494.2634,10.2675,15.9023,27.4514,0.4727
eoj17YjqL1xWXtbQZ0Nt,11/14/23,8:56:56,MS0011,,Libero,Countermovement Jump,,Pre-Training,706.664,15.90551232,202.7994,-14.03543352,6236.9942,-4995.1262,1781,252.0293,204.4248,1781,252.0293,0.36,0.173,0.275,0.808,104.6986,203.8049,1.9466,-1.4579,2.8153,2.888,-15.5222,-20.2068,30.6806,53.6032,3861.31,-1.4365,-2.846,-6.2095,-2.8095,-5.5381,4333,613.1627,22.1786,-22.3209,N/A,0.5
AhWjTE0CtoWQb6bR6GbP,11/14/23,8:56:48,MS0011,,Libero,Countermovement Jump,,Pre-Training,704.519,16.11811075,203.5271,-13.77165398,6159.0909,-5105.1722,1786,253.5063,212.3551,1789,253.9321,0.373,0.176,0.257,0.806,100.8317,204.3041,2.0262,-1.4055,2.834,2.9038,-14.734,-18.971,32.0235,55.3407,3974.37,1.7682,-2.5023,-8.6716,3.5236,-4.8654,4152,589.3383,2.6012,6.8554,12.8643,0.5079
EIPvGzEOv9RYdpNNAHxY,11/15/23,12:26:25,MS0011,,Libero,Countermovement Jump,,POST PRACTICE,712.06,17.51181158,214.424,-13.44094531,7643.3121,-5605.6717,1914,268.7976,217.9131,1915,268.938,0.388,0.157,0.256,0.801,108.5341,215.8791,1.989,-1.5059,2.9541,3.0279,-16.9415,-22.1953,34.1174,59.3486,4307.82,-6.9016,-4.0788,0.5,-12.9473,-7.8532,5267,739.6849,6.7021,-44.0612,N/A,0.5553
lP1FItc0GRLjOUcINGu2,11/15/23,12:26:13,MS0011,,Libero,Countermovement Jump,,POST PRACTICE,712.297,17.3740163,213.6621,-13.79133902,8408.4507,-5458.546,1912,268.4274,216.6078,1912,268.4274,0.317,0.142,0.257,0.716,112.0973,214.3952,1.9126,-1.5446,2.9426,3.0186,-18.0029,-24.6301,33.755,59.904,4349.58,-2.5144,-2.901,-8.5427,-4.8731,-5.6619,4825,677.386,-0.0207,-1.5913,-3.1263,0.6164
EJsfTq8vp5kHJfw04FQA,11/15/23,9:48:39,MS0011,,Libero,Countermovement Jump,,Pre-Training,717.435,16.73622101,211.2065,-14.25196896,8655.1724,-5431.0535,1966,274.0318,206.9722,1964,273.753,0.385,0.145,0.275,0.805,117.3589,212.0059,1.8065,-1.6065,2.888,2.9569,-18.8884,-26.043,32.2014,54.9158,4016.16,3.0177,-1.9981,-8.2072,5.9183,-3.9223,5017,699.2968,8.5509,-24.9864,N/A,0.5281
vz5akHAx1oJdiWgUzxpy,11/15/23,9:48:30,MS0011,,Libero,Countermovement Jump,,Pre-Training,715.694,17.14173283,213.2206,-14.20472486,6160.9195,-4961.095,1790,250.1069,209.8303,1797,251.085,0.428,0.174,0.272,0.874,103.5192,214.6732,2.0738,-1.4295,2.9226,2.9894,-15.0798,-20.2201,32.3115,57.6237,4203.97,-1.7936,-1.91,-5.4104,-3.5077,-3.7567,4580,639.9383,11.6157,18.4795,N/A,0.4981
cUVmOBS36n9X2fVBoO1e,11/17/23,20:14:05,MS0011,,Libero,Countermovement Jump,,POST MATCH,709.423,18.71653603,220.8637,-14.15748077,7529.0323,-5222.9701,1878,264.7222,217.6486,1877,264.5812,0.341,0.155,0.265,0.761,106.7924,222.0914,2.0797,-1.4843,3.0541,3.1224,-16.63,-22.3395,35.0327,62.0326,4485.97,-4.4639,-2.1759,-3.856,-8.5491,-4.2761,4112,579.626,16.537,4.9398,9.4264,0.6247
uCIN5KZoudfgmWBFw59V,11/17/23,20:13:56,MS0011,,Libero,Countermovement Jump,,POST MATCH,708.576,18.52755965,219.4768,-12.76771694,8232.8767,-5898.6799,1913,269.9781,229.4561,1913,269.9781,0.42,0.146,0.24,0.806,95.5089,221.0838,2.3148,-1.3352,3.0386,3.1066,-14.8865,-19.598,36.5765,64.0489,4626.25,-2.284,-1.132,-4.4925,-4.4532,-2.2548,5285,745.8621,4.2573,-11.1591,N/A,0.5839
NOhUgKGSHFQy1oS9CVlt,11/17/23,15:46:29,MS0011,,Libero,Countermovement Jump,,PRE MATCH,705.397,16.23622099,204.5324,-13.97244139,7693.3333,-5243.1033,1861,263.8231,206.1749,1862,263.9648,0.498,0.15,0.273,0.921,110.9935,205.3776,1.8504,-1.546,2.8444,2.9262,-17.5663,-23.77,31.462,55.2673,3974.04,1.1174,-3.5684,-4.6794,2.2412,-6.8907,4146,587.7541,11.095,25.7335,40.9797,0.4478
