Name,Session ID,Types,Description,Session begin date (UTC),Duration (hh:mm:ss),Time (hh:mm:ss),Position,Acceleration Load (load | high),Acceleration Load (load | low),Acceleration Load (load | medium),Acceleration Load (load | very high),Acceleration Load (max.),Acceleration Load (time | high) (hh:mm:ss),Acceleration Load (time | low) (hh:mm:ss),Acceleration Load (time | medium) (hh:mm:ss),Acceleration Load (time | very high) (hh:mm:ss),Acceleration Load / min,Anaerobic Activity (time) (hh:mm:ss),High Intensity Effort/Min,Jump Load (J),Jump Load / min (J),Jump Load per mass (J/kg),Jump Load per mass / min (J/kg),Total Workload,Changes of Orientation,Changes of Orientation / min,Exertions,Exertions (high),Exertions (low),Exertions (medium),Exertions (very high),Exertions / min,Exertions / min (high),Exertions / min (low),Exertions / min (medium),Exertions / min (very high),Jumps,Jumps (high),Jumps (low),Jumps (medium),Jumps (very high),Jumps (very low),Jumps / min,Jumps / min (high),Jumps / min (low),Jumps / min (medium),Jumps / min (very high),Jumps / min (very low),Jump Height,mRSI
MS0011,189,Practice,Preseason Afternoon Practice 3,08/10/2023,01:45:12,01:44:40,Libero,6.33,404.93,38.62,0.49,5.65,00:00:27,01:40:59,00:03:10,00:00:01,0.72,00:00:15,4.3,8662.87,82.75,274.62,2.62,450.36,2,0.02,16,1,2,13,0,0.15,0.01,0.02,0.12,0,37,6,7,22,0,2,0.35,0.06,0.07,0.21,0,0.02,,
MS0011,190,Practice,Preseason Morning Practice 4,08/11/2023,02:28:16,01:33:11,Libero,7.13,421.7,70.42,1.11,6.14,00:00:24,01:27:14,00:05:32,00:00:04,0.89,00:00:15,5.37,5402.39,57.97,171.26,1.84,500.35,5,0.05,14,6,1,7,0,0.15,0.06,0.01,0.08,0,29,4,15,4,0,6,0.31,0.04,0.16,0.04,0,0.06,,
MS0011,191,Practice,Preseason Morning Practice 5,08/12/2023,02:16:33,02:07:20,Libero,8.09,435.75,73.93,0.45,5.76,00:00:32,02:01:03,00:05:41,00:00:01,0.68,00:00:16,4.07,9823.94,77.14,311.42,2.45,518.22,3,0.02,17,2,3,12,0,0.13,0.02,0.02,0.09,0,40,23,9,0,0,8,0.31,0.18,0.07,0,0,0.06,,
MS0011,191,Match,University of Arizona,9/21/23,6129,4679,Libero,5.31,272.21,57.15,0.42,6.19,20,4396,260,1,0.72,11,4.3,5800.1,74.38,183.86,2.36,335.1,0,0,10,2,2,6,0,0.13,0.03,0.03,0.08,0,24,14,5,0,0,5,0.31,0.18,0.06,0,0,0.06,,
MS0011,192,Practice,Preseason Afternoon Practice 4,08/12/2023,01:43:25,01:43:16,Libero,11.76,400.91,100.51,1.29,7.58,00:00:42,01:34:58,00:07:30,00:00:03,0.83,00:00:27,4.98,18196.63,176.18,576.84,5.59,514.48,2,0.02,26,2,3,19,2,0.25,0.02,0.03,0.18,0.02,85,25,33,12,1,14,0.82,0.24,0.32,0.12,0.01,0.14,,
MS0011,193,Practice,Preseason Morning Practice 6,08/13/2023,02:47:43,02:46:55,Libero,14.89,643.92,122.59,1.04,7.25,00:00:56,02:36:32,00:09:21,00:00:03,0.78,00:00:34,4.69,18132.48,108.62,574.8,3.44,782.45,4,0.02,40,2,2,35,1,0.24,0.01,0.01,0.21,0.01,76,36,22,7,1,10,0.46,0.22,0.13,0.04,0.01,0.06,,
MS0011,193,Match,University of Washington,09/24/2023,7577,6791,Libero,5.86,402.49,86.68,0.25,6.19,21,6385,381,1,0.73,12,4.38,7062.83,62.4,223.89,1.98,495.28,0,0,15,1,1,13,0,0.13,0.01,0.01,0.11,0,32,11,14,3,0,4,0.28,0.1,0.12,0.03,0,0.04,,
MS0011,194,Practice,Preseason Afternoon Practice 5,08/13/2023,00:59:37,00:59:19,Libero,11.54,222.48,47.69,1.32,5.75,00:00:38,00:55:07,00:03:27,00:00:03,0.8,00:00:28,4.77,11143.95,187.82,353.27,5.95,283.03,0,0,26,4,2,20,0,0.44,0.07,0.03,0.34,0,41,18,6,5,8,4,0.69,0.3,0.1,0.08,0.13,0.07,,
MS0011,194,Practice,Tuesday (9/26),09/26/2023,6871,6083,Libero,6.78,436.46,86.2,0.18,5.37,29,5651,400,1,0.87,14,5.22,13564.01,133.79,429.98,4.24,529.63,0,0,13,1,1,11,0,0.13,0.01,0.01,0.11,0,65,21,29,4,0,11,0.64,0.21,0.29,0.04,0,0.11,,
MS0011,195,Practice,Wednesday (9/27),09/27/2023,7084,6584,Libero,11.5,397.2,92.22,2.26,7.01,43,6133,398,9,0.76,32,4.59,13195.84,120.25,418.31,3.81,503.19,6,0.05,29,4,2,19,4,0.26,0.04,0.02,0.17,0.04,51,32,10,5,0,4,0.46,0.29,0.09,0.05,0,0.04,,
MS0011,199,Practice,Tuesday (10/03),10/03/2023,7876,7501,Libero,12.19,509.25,126.93,0.18,5.11,44,6912,542,1,0.86,24,5.19,9363.03,74.89,296.81,2.37,648.54,1,0.01,24,0,2,22,0,0.19,0,0.02,0.18,0,45,14,17,4,0,10,0.36,0.11,0.14,0.03,0,0.08,,
MS0011,200,Practice,Wednesday (10/4),10/04/2023,6362,5955,Libero,6.49,377.12,94.89,0.45,5.44,26,5515,414,2,0.8,18,4.83,9692.49,97.66,307.25,3.1,478.96,1,0.01,23,2,5,16,0,0.23,0.02,0.05,0.16,0,47,16,23,0,0,8,0.47,0.16,0.23,0,0,0.08,,
MS0011,201,Practice,Thursday (10/5),10/05/2023,5247,4021,Libero,6.91,253.19,65.49,0.39,5.35,27,3701,290,1,0.81,15,4.86,7560.07,112.81,239.66,3.58,325.98,3,0.04,18,2,3,13,0,0.27,0.03,0.04,0.19,0,31,12,10,3,3,3,0.46,0.18,0.15,0.04,0.04,0.04,,
MS0011,202,Match,USC,10/6/23,8558,7787,Libero,7.32,466.34,109.07,0.22,5.78,29,7262,492,1,0.75,17,4.49,6923.39,53.35,219.47,1.69,582.95,3,0.02,21,1,5,15,0,0.16,0.01,0.04,0.12,0,33,11,12,4,0,6,0.25,0.08,0.09,0.03,0,0.05,,
MS0011,203,Match,UCLA,10/08/2023,5806,5671,Libero,3.82,334.22,73.51,0.03,5.03,15,5318,335,0,0.73,7,4.35,5640.4,59.68,178.8,1.89,411.59,0,0,7,0,0,7,0,0.07,0,0,0.07,0,29,9,6,2,0,12,0.31,0.1,0.06,0.02,0,0.13,,
MS0011,204,Practice,Tuesday (10/10),10/10/2023,7534,7257,Libero,15.81,445.76,121.13,0.53,6.05,63,6657,532,2,0.8,38,4.82,20695.74,171.11,656.06,5.42,583.24,0,0,44,2,2,40,0,0.36,0.02,0.02,0.33,0,81,50,13,10,0,8,0.67,0.41,0.11,0.08,0,0.07,,
MS0011,205,Practice,Wednesday (10/11),10/11/2023,8473,7998,Libero,15.26,501.45,108.86,1.68,6.15,59,7455,476,5,0.78,38,4.71,17302.08,129.8,548.48,4.11,627.25,8,0.06,39,7,5,27,0,0.29,0.05,0.04,0.2,0,70,38,22,6,1,3,0.53,0.29,0.17,0.05,0.01,0.02,,
MS0011,208,Practice,Tuesday (10/17),10/17/2023,7865,7562,Libero,18.11,516.27,143.56,0.45,5.97,69,6876,618,2,0.9,38,5.38,20804.35,165.07,659.5,5.23,678.39,1,0.01,44,2,2,40,0,0.35,0.02,0.02,0.32,0,84,47,20,11,0,6,0.67,0.37,0.16,0.09,0,0.05,,
MS0011,209,Practice,Wednesday (10/18),10/18/2023,7245,7241,Libero,14.06,375.36,64.96,0.25,5.3,69,6799,372,1,0.78,44,3.77,25074.85,207.77,794.88,6.59,454.62,1,0.01,26,0,5,21,0,0.22,0,0.04,0.17,0,112,56,15,6,1,34,0.93,0.46,0.12,0.05,0.01,0.28,,
MS0011,214,Practice,Tuesday (10/24),10/24/2023,8322,8153,Libero,9.55,404.54,87.13,0.66,5.89,45,7620,485,3,0.76,24,3.69,19844.74,146.04,629.08,4.63,501.87,3,0.02,15,2,4,9,0,0.11,0.01,0.03,0.07,0,109,25,22,8,4,50,0.8,0.18,0.16,0.06,0.03,0.37,,
MS0011,215,Practice,Wednesday (10/25),10/25/2023,7413,7385,Libero,7.96,379.84,86.55,0.94,6.16,38,6853,490,4,0.8,24,3.86,18133.51,147.33,574.84,4.67,475.29,4,0.03,13,3,2,8,0,0.11,0.02,0.02,0.06,0,115,13,30,9,2,61,0.93,0.11,0.24,0.07,0.02,0.5,,
MS0011,216,Practice,Thursday (10/26),10/26/2023,5672,5614,Libero,4.72,234.8,50.86,2.3,10.92,21,5305,282,6,0.65,15,3.13,10750.59,114.9,340.8,3.64,292.68,3,0.03,7,1,0,3,3,0.07,0.01,0,0.03,0.03,67,10,11,0,4,42,0.72,0.11,0.12,0,0.04,0.45,,
MS0011,217,Match,CAL,10/27/23,5200,4930,Libero,3.4,240.22,52,0.28,5.68,16,4618,294,2,0.74,11,3.6,7014.82,85.37,222.37,2.71,395.9,1,0.01,3,1,0,2,0,0.04,0.01,0,0.02,0,46,10,2,3,0,31,0.56,0.12,0.02,0.04,0,0.38,,
MS0011,218,Match,Stanford,10/29/2023,5060,4029,Libero,6.09,205.15,56.28,0.07,5.18,27,3696,306,0,0.82,13,3.99,8574.71,127.69,271.82,4.05,367.59,1,0.01,7,0,5,2,0,0.1,0,0.07,0.03,0,51,10,8,5,0,28,0.76,0.15,0.12,0.07,0,0.42,,
MS0011,219,Practice,Tuesday (10/31),10/31/2023,8355,8333,Libero,11.01,417.3,74.82,1.11,6.65,54,7841,434,5,0.75,35,3.63,27508.48,198.07,872.03,6.28,504.23,1,0.01,19,4,2,13,0,0.14,0.03,0.01,0.09,0,135,49,33,7,2,44,0.97,0.35,0.24,0.05,0.01,0.32,,
MS0011,220,Practice,Wednesday (11/1),11/01/2023,7874,7858,Libero,12.88,375.3,75.5,1.48,6.07,59,7370,423,7,0.73,41,3.55,22056.5,168.41,699.2,5.34,465.17,2,0.02,25,4,4,17,0,0.19,0.03,0.03,0.13,0,107,36,17,8,6,40,0.82,0.27,0.13,0.06,0.05,0.31,,
MS0011,223,Practice,Tuesday (11/7),11/07/2023,9574,8757,Libero,10.19,422.45,78.02,0.53,5.37,50,8260,444,3,0.72,32,3.5,23196.95,158.94,735.35,5.04,511.19,0,0,21,0,3,18,0,0.14,0,0.02,0.12,0,117,41,16,12,1,47,0.8,0.28,0.11,0.08,0.01,0.32,,
MS0011,224,Practice,Wednesday (11/8),11/08/2023,5823,5527,Libero,6.19,272.38,53.92,0.39,6.64,32,5185,309,2,0.74,21,3.61,14518.04,157.59,460.23,5,332.88,1,0.01,11,0,2,8,1,0.12,0,0.02,0.09,0.01,82,24,17,4,0,37,0.89,0.26,0.18,0.04,0,0.4,,
MS0011,225,Match,Colorado,11/9/23,7443,5792,Libero,4.53,293.23,69.17,0.08,5.72,21,5393,377,1,0.79,12,3.8,6937.67,71.87,219.93,2.28,367.01,1,0.01,5,1,3,1,0,0.05,0.01,0.03,0.01,0,41,10,8,2,0,21,0.42,0.1,0.08,0.02,0,0.22,,
MS0011,226,Match,Utah,11/11/23,5563,4771,Libero,3.57,249.17,54.65,0.14,5.63,18,4448,304,1,0.8,10,3.87,8885.3,111.74,281.67,3.54,307.53,1,0.01,2,1,0,1,0,0.03,0.01,0,0.01,0,57,12,9,1,0,35,0.72,0.15,0.11,0.01,0,0.44,,
MS0011,227,Practice,Tuesday (11/14),11/14/2023,8926,8460,Libero,8.92,394.3,86.09,0.34,5.39,45,7948,465,1,0.72,26,3.47,19303.4,136.9,611.92,4.34,489.65,1,0.01,19,0,5,14,0,0.13,0,0.04,0.1,0,108,28,24,10,0,46,0.77,0.2,0.17,0.07,0,0.33,,
MS0011,228,Practice,Wednesday (11/15),11/15/2023,7299,7253,Libero,9.8,370.68,87.11,1.04,5.88,46,6737,465,6,0.8,30,3.88,17331.93,143.38,549.43,4.55,468.63,3,0.02,16,4,2,10,0,0.13,0.03,0.02,0.08,0,97,24,20,8,1,44,0.8,0.2,0.17,0.07,0.01,0.36,,
MS0011,230,Match,Oregon,11/17/23,7600,6409,Libero,6.75,319.72,75.4,0.33,5.8,30,5961,416,2,0.78,18,3.77,11382.65,106.56,360.83,3.38,402.2,2,0.02,8,2,1,5,0,0.07,0.02,0.01,0.05,0,75,15,7,3,0,50,0.7,0.14,0.07,0.03,0,0.47,,
MS0011,231,Match,Oregon State,11/19/2023,8252,6183,Libero,5.29,311.83,79.36,1.14,6.68,23,5729,426,5,0.8,17,3.86,11252.9,109.2,356.72,3.46,397.61,1,0.01,7,6,1,0,0,0.07,0.06,0.01,0,0,74,12,17,3,0,42,0.72,0.12,0.16,0.03,0,0.41,,
MS0011,232,Practice,Monday (11/20),11/20/2023,5344,5225,Libero,4.76,249.99,53.47,0.68,6.8,22,4899,301,3,0.73,13,3.55,13278.31,152.48,420.93,4.83,308.9,3,0.03,8,1,2,4,1,0.09,0.01,0.02,0.05,0.01,83,11,29,7,0,36,0.95,0.13,0.33,0.08,0,0.41,,
MS0011,233,Match,WSU,11/22/2023,9105,9046,Libero,6.17,390.63,86.18,0.36,5.99,31,8551,463,2,0.66,17,3.21,12551.8,83.25,397.9,2.64,483.33,2,0.01,6,2,2,2,0,0.04,0.01,0.01,0.01,0,81,14,16,7,0,44,0.54,0.09,0.11,0.05,0,0.29,,
MS0011,234,Match,Arizona,11/25/2023,6234,6213,Libero,6.09,279.6,70.84,0.11,5.77,29,5801,382,1,0.71,19,3.44,11252.18,108.66,356.7,3.44,356.64,2,0.02,7,1,3,3,0,0.07,0.01,0.03,0.03,0,68,17,10,3,0,38,0.66,0.16,0.1,0.03,0,0.37,,
MS0011,235,Practice,Monday (11/27),11/27/2023,7176,7149,Libero,12.76,373.12,94.67,1.73,7.14,55,6579,506,9,0.84,42,4.05,18550.75,155.69,588.06,4.94,482.28,5,0.04,33,6,8,18,1,0.28,0.05,0.07,0.15,0.01,110,27,19,8,0,56,0.92,0.23,0.16,0.07,0,0.47,,
MS0011,236,Practice,Tuesday (11/28),11/28/2023,7523,7243,Libero,10.85,398.52,91.63,0.62,6.63,47,6682,510,4,0.86,30,4.16,22348.11,185.12,708.44,5.87,501.63,3,0.02,20,1,7,11,1,0.17,0.01,0.06,0.09,0.01,134,24,40,9,1,60,1.11,0.2,0.33,0.07,0.01,0.5,,
MS0011,237,Practice,Wednesday (11/29),11/29/2023,4569,4532,Libero,6.98,249.29,47.1,0.61,6.69,30,4230,269,3,0.83,21,4.02,11258.6,149.05,356.9,4.73,303.98,3,0.04,17,2,6,9,0,0.23,0.03,0.08,0.12,0,70,14,18,2,0,36,0.93,0.19,0.24,0.03,0,0.48,,
MS0011,238,Match,Georgia,12/01/2023,5327,4709,Libero,4.98,224.96,54.39,0.07,5.35,22,4378,308,0,0.75,10,3.62,9637.3,122.79,305.51,3.89,284.4,1,0.01,4,0,3,1,0,0.05,0,0.04,0.01,0,60,11,11,5,0,33,0.76,0.14,0.14,0.06,0,0.42,,
MS0011,239,Match,BYU,12/2/23,5480,5042,Libero,4.54,255.55,63.28,0.45,6.11,21,4671,348,2,0.79,12,3.85,11087.37,131.94,351.47,4.18,323.81,1,0.01,5,2,1,2,0,0.06,0.02,0.01,0.02,0,78,11,13,1,0,53,0.93,0.13,0.15,0.01,0,0.63,,
MS0011,240,Practice,Monday (12/4),12/04/2023,7732,7685,Libero,11.81,433.73,85.28,1.64,7.03,52,7137,487,8,0.86,40,4.16,20521.76,160.22,650.55,5.08,532.47,8,0.06,29,4,5,19,1,0.23,0.03,0.04,0.15,0.01,123,22,24,12,2,63,0.96,0.17,0.19,0.09,0.02,0.49,,
MS0011,241,Practice,Tuesday (12/5),12/05/2023,5302,5240,Libero,4.16,282.93,59.04,1.61,5.79,21,4886,329,5,0.82,13,3.98,10111.83,115.78,320.55,3.67,347.74,2,0.02,7,2,1,4,0,0.08,0.02,0.01,0.05,0,67,4,23,4,2,34,0.77,0.05,0.26,0.05,0.02,0.39,,
MC0024,2,Practice,Preseason Morning Practice 7,08/15/2023,9748,6052,Libero,6.69,354.73,49.8,0,4.67,27,5807,226,0,0.68,15,4.08,4711.69,46.71,175.69,1.74,411.22,2,0.02,19,0,4,15,0,0.19,0,0.04,0.15,0,22,5,1,16,0,0,0.22,0.05,0.01,0.16,0,0,,
MC0024,88,Practice,Preseason Afternoon Practice 6,08/15/2023,6939,6924,Libero,6.83,422.4,59.84,0,4.57,30,6610,282,0,0.71,17,4.24,8789.83,76.17,327.76,2.84,489.06,0,0,19,0,10,9,0,0.16,0,0.09,0.08,0,47,0,11,34,0,2,0.41,0,0.1,0.29,0,0.02,,
MC0024,107,Practice,Preseason Morning Practice 8,08/16/2023,7803,6336,Libero,7.85,442.35,69.49,0,4.68,35,5985,319,0,0.82,17,4.92,9723.27,92.08,362.56,3.43,519.69,1,0.01,21,0,7,14,0,0.2,0,0.07,0.13,0,52,1,8,41,0,2,0.49,0.01,0.08,0.39,0,0.02,,
MC0024,143,Practice,Preseason Afternoon Practice 7,08/16/2023,4013,3983,Libero,4.28,225.39,26.61,0,4.68,21,3834,126,0,0.64,11,3.86,4889.5,73.66,182.32,2.75,256.28,2,0.03,12,0,4,8,0,0.18,0,0.06,0.12,0,25,3,2,19,0,1,0.38,0.05,0.03,0.29,0,0.02,,
MC0024,158,Practice,Preseason Morning Practice 9,08/17/2023,7256,5609,Libero,8.41,386.45,63.68,0.08,5.09,34,5291,290,0,0.82,19,4.91,6997.44,74.85,260.92,2.79,458.62,0,0,21,0,3,18,0,0.22,0,0.03,0.19,0,36,4,7,22,0,3,0.39,0.04,0.07,0.24,0,0.03,,
MC0024,159,Practice,Day Before Scrimmage,08/18/2023,6011,5951,Libero,3.78,323.01,55.13,0,4.86,16,5682,251,0,0.64,7,3.85,3514.87,35.44,131.06,1.32,381.92,0,0,6,0,2,4,0,0.06,0,0.02,0.04,0,19,4,2,10,0,3,0.19,0.04,0.02,0.1,0,0.03,,
MC0024,160,Scrimmage,Maroon vs. Gold,08/19/2023,8799,5644,Libero,6.38,341.06,57.64,0.62,5.92,21,5355,264,1,0.72,13,4.31,6043.57,64.25,225.35,2.4,405.69,1,0.01,9,1,4,4,0,0.1,0.01,0.04,0.04,0,33,3,10,17,0,3,0.35,0.03,0.11,0.18,0,0.03,,
MC0024,161,Practice,Monday (8/21),08/21/2023,7917,7553,Libero,9.47,418.22,57.3,0,4.85,46,7246,259,0,0.64,25,3.85,12409.74,98.58,462.74,3.68,484.99,0,0,30,0,7,23,0,0.24,0,0.06,0.18,0,64,1,10,50,0,3,0.51,0.01,0.08,0.4,0,0.02,,
MC0024,162,Practice,Tuesday (8/22),08/22/2023,7752,5509,Libero,7.17,361.16,55.05,0,4.69,31,5231,257,0,0.77,15,4.61,6933.41,75.51,258.53,2.82,423.37,0,0,17,0,1,16,0,0.19,0,0.01,0.17,0,35,4,4,25,0,2,0.38,0.04,0.04,0.27,0,0.02,,
MC0024,168,Practice,Tuesday (8/29),08/29/2023,8575,6798,Libero,9.03,439.75,99.1,0.03,5,38,6324,436,0,0.81,17,4.84,8954.3,79.03,333.89,2.95,547.91,1,0.01,18,0,0,18,0,0.16,0,0,0.16,0,46,4,4,33,0,5,0.41,0.04,0.04,0.29,0,0.04,,
MC0024,169,Practice,Wednesday (8/30),08/30/2023,8204,7344,Libero,13.52,440.69,100,0,4.78,58,6866,443,0,0.75,31,4.53,14721.28,120.27,548.93,4.48,554.22,0,0,39,0,4,35,0,0.32,0,0.03,0.29,0,74,7,11,55,0,1,0.6,0.06,0.09,0.45,0,0.01,,
MC0024,173,Practice,Tuesday (9/5),09/05/2023,8216,5629,Libero,9.61,350.3,67.32,0.13,5.07,39,5306,292,0,0.76,24,4.56,8312.28,88.6,309.95,3.3,427.36,1,0.01,30,0,3,27,0,0.32,0,0.03,0.29,0,42,2,4,31,2,3,0.45,0.02,0.04,0.33,0.02,0.03,,
MC0024,174,Practice,Wednesday (9/6),09/06/2023,4838,4787,Libero,10.64,308.3,61.19,0.11,5.07,40,4481,264,1,0.79,25,4.77,8627.85,108.14,321.72,4.03,380.25,0,0,33,0,2,31,0,0.41,0,0.03,0.39,0,41,10,4,26,0,1,0.51,0.13,0.05,0.33,0,0.01,,
MC0024,181,Practice,Monday (9/11),9/11/23,8318,7207,Libero,10.05,396.01,71.46,0,4.83,39,6843,323,0,0.66,20,3.98,9226.24,76.81,344.03,2.86,477.53,1,0.01,24,0,1,23,0,0.2,0,0.01,0.19,0,46,8,5,31,0,2,0.38,0.07,0.04,0.26,0,0.02,,
MC0024,182,Practice,Tuesday (9/12),9/12/23,5337,5278,Libero,13.97,294.71,60.33,0.13,5.13,44,4974,257,0,0.7,24,4.2,6200.41,70.49,231.2,2.63,369.14,0,0,27,0,6,21,0,0.31,0,0.07,0.24,0,30,7,3,18,0,2,0.34,0.08,0.03,0.2,0,0.02,,
MC0024,183,Practice,Preseason Morning Practice 1,08/08/2023,02:19:20,01:43:45,Libero,5.14,384.02,62.73,0,4.81,00:00:22,01:38:39,00:04:42,00:00:00,0.73,00:00:10,4.36,4203.15,40.51,156.73,1.51,451.89,1,0.01,12,0,2,10,0,0.12,0,0.02,0.1,0,21,4,2,15,0,0,0.2,0.04,0.02,0.14,0,0,,
MC0024,184,Practice,Preseason Afternoon Practice 1,08/08/2023,01:57:08,01:56:51,Libero,11.15,406.77,91.5,0,4.91,00:00:52,01:49:13,00:06:43,00:00:00,0.73,00:00:32,4.36,12596.75,107.79,469.71,4.02,509.41,1,0.01,43,0,7,36,0,0.37,0,0.06,0.31,0,63,4,3,54,0,2,0.54,0.03,0.03,0.46,0,0.02,,
MC0024,185,Practice,Preseason Morning Practice 2,08/09/2023,02:48:05,02:04:04,Libero,5.44,469.47,76.94,0.1,5.11,00:00:25,01:57:46,00:05:52,00:00:00,0.74,00:00:14,4.45,6065.24,48.89,226.16,1.82,551.94,0,0,18,0,3,15,0,0.15,0,0.02,0.12,0,30,2,1,25,0,2,0.24,0.02,0.01,0.2,0,0.02,,
MC0024,186,Practice,Preseason Afternoon Practice 2,08/09/2023,01:38:12,01:37:53,Libero,9.68,376.73,85.92,0,4.85,00:00:43,01:30:52,00:06:15,00:00:00,0.8,00:00:25,4.82,10851.84,110.85,404.64,4.13,472.33,1,0.01,30,0,7,23,0,0.31,0,0.07,0.23,0,53,7,3,43,0,0,0.54,0.07,0.03,0.44,0,0,,
MC0024,188,Practice,Preseason Morning Practice 3,08/10/2023,02:23:55,01:45:35,Libero,6.19,449.52,61.28,0.05,5.16,00:00:25,01:40:50,00:04:47,00:00:00,0.82,00:00:10,4.9,5246.47,49.69,195.63,1.85,517.03,1,0.01,11,0,2,9,0,0.1,0,0.02,0.09,0,28,0,4,23,0,1,0.27,0,0.04,0.22,0,0.01,,
MC0024,188,Practice,Monday (9/18),09/18/2023,8393,6528,Libero,7.02,374.25,43.97,0,4.91,28,6293,204,0,0.65,19,3.91,5597.8,51.45,208.73,1.92,425.24,1,0.01,23,0,1,22,0,0.21,0,0.01,0.2,0,27,6,6,15,0,0,0.25,0.06,0.06,0.14,0,0,,
MC0024,189,Practice,Preseason Afternoon Practice 3,08/10/2023,01:45:12,01:44:40,Libero,5.73,372.76,59.15,0,4.63,00:00:28,01:39:36,00:04:33,00:00:00,0.7,00:00:15,4.18,7102.73,67.85,264.85,2.53,437.64,2,0.02,16,0,4,12,0,0.15,0,0.04,0.11,0,37,1,4,31,0,1,0.35,0.01,0.04,0.3,0,0.01,,
MC0024,190,Practice,Preseason Morning Practice 4,08/11/2023,02:28:16,01:33:12,Libero,8.92,386.56,77.75,0,5,00:00:38,01:26:48,00:05:49,00:00:00,0.85,00:00:18,5.08,9796.18,105.11,365.28,3.92,473.24,0,0,21,0,6,15,0,0.23,0,0.06,0.16,0,47,6,4,35,1,1,0.5,0.06,0.04,0.38,0.01,0.01,,
MC0024,191,Practice,Preseason Morning Practice 5,08/12/2023,02:16:33,01:57:14,Libero,4.53,399.66,70.59,0,4.83,00:00:22,01:51:32,00:05:18,00:00:00,0.67,00:00:10,4.05,4787.58,40.83,178.52,1.52,474.77,1,0.01,13,0,0,13,0,0.11,0,0,0.11,0,25,3,4,16,0,2,0.21,0.03,0.03,0.14,0,0.02,,
MC0024,192,Practice,Preseason Afternoon Practice 4,08/12/2023,01:43:25,01:43:16,Libero,9.9,409.24,89.68,0,4.98,00:00:38,01:36:03,00:06:32,00:00:00,0.82,00:00:17,4.93,9260.06,89.66,345.29,3.34,508.82,4,0.04,19,0,2,17,0,0.18,0,0.02,0.16,0,48,9,13,24,0,2,0.46,0.09,0.13,0.23,0,0.02,,
MC0024,193,Practice,Preseason Morning Practice 6,08/13/2023,02:47:43,02:32:07,Libero,8.39,512.95,69.96,0,4.62,00:00:33,02:26:12,00:05:20,00:00:00,0.65,00:00:19,3.89,6376.53,41.91,237.77,1.56,591.3,1,0.01,27,0,1,26,0,0.18,0,0.01,0.17,0,30,5,1,24,0,0,0.2,0.03,0.01,0.16,0,0,,
MC0024,194,Practice,Preseason Afternoon Practice 5,08/13/2023,00:59:37,00:59:19,Libero,6.52,231,38.95,0,4.94,00:00:22,00:55:55,00:03:00,00:00:00,0.78,00:00:08,4.66,3693.34,62.25,137.72,2.32,276.48,0,0,11,0,2,9,0,0.19,0,0.03,0.15,0,19,8,3,4,0,4,0.32,0.13,0.05,0.07,0,0.07,,
MC0024,194,Practice,Tuesday (9/26),09/26/2023,6871,6083,Libero,4.35,400.56,47.36,0,4.58,23,5820,238,0,0.74,9,4.46,5853.03,57.73,218.25,2.15,452.28,1,0.01,11,0,4,7,0,0.11,0,0.04,0.07,0,31,2,10,18,0,1,0.31,0.02,0.1,0.18,0,0.01,,
MC0024,195,Practice,Wednesday (9/27),09/27/2023,7084,6624,Libero,6.63,387.24,58.03,0.12,5.23,28,6324,270,0,0.68,15,4.09,6469.34,58.6,241.23,2.19,452.03,2,0.02,16,1,1,14,0,0.14,0.01,0.01,0.13,0,34,4,10,18,1,1,0.31,0.04,0.09,0.16,0.01,0.01,,
MC0024,199,Practice,Tuesday (10/03),10/03/2023,7876,7501,Libero,12.25,480.13,92.17,0,4.73,46,7044,409,0,0.78,25,4.68,10673.92,85.38,398.01,3.18,584.55,0,0,31,0,1,30,0,0.25,0,0.01,0.24,0,50,10,2,34,2,2,0.4,0.08,0.02,0.27,0.02,0.02,,
MC0024,200,Practice,Wednesday (10/4),10/04/2023,6362,5955,Libero,11.25,332.67,64.2,0.1,5.23,45,5629,282,1,0.69,25,4.11,10887.48,109.7,405.97,4.09,408.22,1,0.01,31,0,6,25,0,0.31,0,0.06,0.25,0,52,6,2,43,0,1,0.52,0.06,0.02,0.43,0,0.01,,
MC0024,201,Practice,Thursday (10/5),10/05/2023,5247,4021,Libero,2.29,246.08,34.48,0,4.57,10,3853,157,0,0.7,4,4.22,3379.68,50.43,126.02,1.88,282.84,0,0,6,0,3,3,0,0.09,0,0.04,0.04,0,16,5,2,8,0,1,0.24,0.07,0.03,0.12,0,0.01,,
MC0024,204,Practice,Tuesday (10/10),10/10/2023,7534,7257,Libero,8.57,440.08,73.39,0,4.81,41,6877,337,0,0.72,20,4.32,11604.46,95.94,432.71,3.58,522.03,0,0,22,0,6,16,0,0.18,0,0.05,0.13,0,61,3,13,45,0,0,0.5,0.02,0.11,0.37,0,0,,
MC0024,205,Practice,Wednesday (10/11),10/11/2023,8473,7998,Libero,11.52,480.89,84.4,0,4.49,51,7566,379,0,0.72,21,4.33,15647.74,117.39,583.47,4.38,576.82,0,0,26,0,10,16,0,0.2,0,0.08,0.12,0,79,3,7,69,0,0,0.59,0.02,0.05,0.52,0,0,,
